Frame,ID,Gesture,x_LEFT_SHOULDER,y_LEFT_SHOULDER,z_LEFT_SHOULDER,x_RIGHT_SHOULDER,y_RIGHT_SHOULDER,z_RIGHT_SHOULDER,x_LEFT_HIP,y_LEFT_HIP,z_LEFT_HIP,x_RIGHT_HIP,y_RIGHT_HIP,z_RIGHT_HIP,x_LEFT_EAR,y_LEFT_EAR,z_LEFT_EAR,x_RIGHT_EAR,y_RIGHT_EAR,z_RIGHT_EAR,x_LEFT_ELBOW,y_LEFT_ELBOW,z_LEFT_ELBOW,x_RIGHT_ELBOW,y_RIGHT_ELBOW,z_RIGHT_ELBOW,x_LEFT_WRIST,y_LEFT_WRIST,z_LEFT_WRIST,x_RIGHT_WRIST,y_RIGHT_WRIST,z_RIGHT_WRIST,x_LEFT_KNEE,y_LEFT_KNEE,z_LEFT_KNEE,x_RIGHT_KNEE,y_RIGHT_KNEE,z_RIGHT_KNEE,x_LEFT_ANKLE,y_LEFT_ANKLE,z_LEFT_ANKLE,x_RIGHT_ANKLE,y_RIGHT_ANKLE,z_RIGHT_ANKLE,x_NOSE,y_NOSE,z_NOSE,x_LEFT_EYE,y_LEFT_EYE,z_LEFT_EYE,x_RIGHT_EYE,y_RIGHT_EYE,z_RIGHT_EYE
12.0,0.0,0.0,-0.2313641905784607,0.8224937319755554,1.4609910249710083,-0.232618510723114,0.495216429233551,1.4619240760803223,-0.20395998656749725,0.7367843389511108,0.9145230650901794,-0.19674056768417358,0.53238844871521,0.8938723802566528,-0.18711546063423157,0.7384514212608337,1.6735681295394897,-0.15937550365924835,0.5623776316642761,1.6580336093902588,-0.22762587666511536,0.8716261982917786,1.1563632488250732,-0.23465989530086517,0.32741284370422363,1.2301807403564453,-0.11441614478826523,0.9192762970924377,0.9365449547767639,-0.06934639066457748,0.18907620012760162,1.1339515447616577,-0.23607312142848969,0.722675085067749,0.5126343965530396,-0.23259232938289642,0.5101107358932495,0.5148273706436157,-0.29693394899368286,0.7466298341751099,0.11286412179470062,-0.29059234261512756,0.4834652841091156,0.11568078398704529,-0.06326758861541748,0.6559967994689941,0.6559967994689941,-0.07414558529853821,0.6690133213996887,1.6929922103881836,-0.07938341796398163,0.6444535851478577,1.687606930732727
13.0,0.0,2.0,-0.22736422717571259,0.8250936269760132,1.4604880809783936,-0.23228175938129425,0.4899451732635498,1.4664911031723022,-0.2085402011871338,0.738150417804718,0.9177685976028442,-0.19842272996902466,0.5324722528457642,0.8980570435523987,-0.19234055280685425,0.7485331892967224,1.67355477809906,-0.15482215583324432,0.5618641376495361,1.6611685752868652,-0.22795924544334412,0.8748089671134949,1.1676162481307983,-0.22030484676361084,0.29235729575157166,1.2854222059249878,-0.1113271489739418,0.9213435649871826,0.9553132653236389,-0.08324701339006424,0.090110644698143,1.2008675336837769,-0.2377241998910904,0.7172017693519592,0.5123545527458191,-0.23149989545345306,0.5095013380050659,0.5080641508102417,-0.29871490597724915,0.7419341802597046,0.10637564212083817,-0.2859403192996979,0.483402281999588,0.11306939274072647,-0.066558837890625,0.6629287600517273,0.6629287600517273,-0.0784946009516716,0.6741344332695007,1.6939526796340942,-0.08087373524904251,0.6474166512489319,1.6870982646942139
14.0,0.0,2.0,-0.2341635674238205,0.8273125290870667,1.4622846841812134,-0.22612333297729492,0.4953288733959198,1.4702386856079102,-0.21030646562576294,0.7379136085510254,0.9200366139411926,-0.19658973813056946,0.5298832058906555,0.9007133841514587,-0.1871088743209839,0.7498166561126709,1.673330307006836,-0.15906774997711182,0.5717399716377258,1.6572067737579346,-0.22948648035526276,0.8762161135673523,1.1751567125320435,-0.19251979887485504,0.2678311765193939,1.3280972242355347,-0.10059421509504318,0.9150477647781372,0.968658983707428,-0.07071162015199661,0.04405331611633301,1.2717756032943726,-0.23930875957012177,0.7180625796318054,0.5140699744224548,-0.23596836626529694,0.5136687159538269,0.5147555470466614,-0.29749470949172974,0.7442415356636047,0.1104329451918602,-0.2835782766342163,0.48438262939453125,0.1157756820321083,-0.06234581768512726,0.6718868613243103,0.6718868613243103,-0.07624689489603043,0.6801015734672546,1.6936813592910767,-0.08164165169000626,0.6557900905609131,1.686151146888733
15.0,0.0,2.0,-0.22938576340675354,0.8207060694694519,1.4614454507827759,-0.22378291189670563,0.5016738772392273,1.4763293266296387,-0.20899038016796112,0.743668794631958,0.9282640814781189,-0.1960180401802063,0.5360907912254333,0.9101627469062805,-0.1895175576210022,0.7517784237861633,1.6733530759811401,-0.1619035005569458,0.5664612054824829,1.6613950729370117,-0.22762362658977509,0.8751686811447144,1.1858550310134888,-0.18599599599838257,0.2595357596874237,1.3745181560516357,-0.10865578800439835,0.9163762927055359,0.9745598435401917,-0.0747748613357544,0.027469640597701073,1.3305011987686157,-0.23648007214069366,0.7196395993232727,0.5204005837440491,-0.2338871955871582,0.5144258141517639,0.520388126373291,-0.30069902539253235,0.7480403184890747,0.11502369493246078,-0.28263410925865173,0.48073509335517883,0.12013430893421173,-0.072833351790905,0.6650340557098389,0.6650340557098389,-0.08631622046232224,0.6779229640960693,1.6907730102539062,-0.09448624402284622,0.6403142213821411,1.684672236442566
16.0,0.0,2.0,-0.23007263243198395,0.8255413174629211,1.4608604907989502,-0.21841810643672943,0.5003999471664429,1.484521508216858,-0.21069052815437317,0.7425698637962341,0.9262735247612,-0.19926133751869202,0.5352065563201904,0.9056567549705505,-0.18964838981628418,0.7538169622421265,1.6731425523757935,-0.15889251232147217,0.5752571225166321,1.6604615449905396,-0.23670630156993866,0.8809698820114136,1.1932811737060547,-0.18782971799373627,0.2421148419380188,1.4111731052398682,-0.11344882845878601,0.9158340096473694,0.9887402653694153,-0.08171513676643372,0.0011723801726475358,1.377245306968689,-0.2431851327419281,0.7233050465583801,0.5160513520240784,-0.23717305064201355,0.5118780732154846,0.5172093510627747,-0.3029981553554535,0.7469574213027954,0.11295125633478165,-0.28159961104393005,0.48276427388191223,0.11649324744939804,-0.07075517624616623,0.6703763604164124,0.6703763604164124,-0.08448974788188934,0.6782354712486267,1.6893384456634521,-0.08908791840076447,0.6501674056053162,1.6844704151153564
17.0,0.0,2.0,-0.22907009720802307,0.822614848613739,1.4600310325622559,-0.21517539024353027,0.4961085319519043,1.4923474788665771,-0.2149854451417923,0.7422297596931458,0.9268068075180054,-0.20112939178943634,0.5334909558296204,0.9071099758148193,-0.1895243376493454,0.7586482763290405,1.674100399017334,-0.15500731766223907,0.5755093693733215,1.6629552841186523,-0.23573443293571472,0.8789394497871399,1.1958577632904053,-0.17722783982753754,0.2414829581975937,1.4302805662155151,-0.11599554121494293,0.9086333513259888,0.993127703666687,-0.08356579393148422,-0.010596506297588348,1.4238662719726562,-0.24473336338996887,0.7259764075279236,0.5158140063285828,-0.2369956225156784,0.5090685486793518,0.5169561505317688,-0.3047713339328766,0.7470184564590454,0.11023405194282532,-0.2824884355068207,0.477641224861145,0.11458249390125275,-0.06847018748521805,0.6774867177009583,0.6774867177009583,-0.08158737421035767,0.6881101727485657,1.693238615989685,-0.0840107724070549,0.6613820791244507,1.6889766454696655
18.0,0.0,2.0,-0.22964252531528473,0.8270452618598938,1.4599666595458984,-0.21469080448150635,0.4950489103794098,1.4973695278167725,-0.21510179340839386,0.7404785752296448,0.9281385540962219,-0.19983838498592377,0.5329568386077881,0.9079238772392273,-0.19064529240131378,0.7620983123779297,1.6768271923065186,-0.15785738825798035,0.5714970827102661,1.66339111328125,-0.24154843389987946,0.873903751373291,1.1948707103729248,-0.18195179104804993,0.24571026861667633,1.44858717918396,-0.12064230442047119,0.9033880233764648,1.0003936290740967,-0.08849982172250748,-0.0112494807690382,1.4615837335586548,-0.24253159761428833,0.7236494421958923,0.5146952271461487,-0.23385773599147797,0.5101832151412964,0.5156660079956055,-0.3028678894042969,0.7473896145820618,0.11035081744194031,-0.28004181385040283,0.47941190004348755,0.11961621791124344,-0.07004840672016144,0.676387369632721,0.676387369632721,-0.08409590274095535,0.6874518990516663,1.6960700750350952,-0.08768723160028458,0.6589891314506531,1.6892096996307373
19.0,0.0,2.0,-0.22733153402805328,0.827211320400238,1.459708571434021,-0.2170713245868683,0.49938568472862244,1.5009857416152954,-0.21614448726177216,0.7382452487945557,0.9285372495651245,-0.2023935616016388,0.5318584442138672,0.9090936183929443,-0.18714125454425812,0.7576952576637268,1.6768105030059814,-0.15915441513061523,0.5762575268745422,1.663755178451538,-0.2380273938179016,0.8807949423789978,1.2080202102661133,-0.178034245967865,0.24404509365558624,1.4640517234802246,-0.12099705636501312,0.9000136256217957,1.0069807767868042,-0.09322607517242432,-0.011017550714313984,1.484613060951233,-0.24519726634025574,0.7251152992248535,0.5130044221878052,-0.23430736362934113,0.5073704719543457,0.5179589986801147,-0.30316656827926636,0.7469472289085388,0.11070027202367783,-0.2811838984489441,0.48009905219078064,0.11888600140810013,-0.07051161676645279,0.674771785736084,0.674771785736084,-0.08389467000961304,0.6832001209259033,1.6974289417266846,-0.08650270104408264,0.6559197306632996,1.689594030380249
20.0,0.0,2.0,-0.22644872963428497,0.8295794129371643,1.4617947340011597,-0.21269817650318146,0.49185943603515625,1.5003689527511597,-0.2159889191389084,0.7422497868537903,0.928654670715332,-0.20019224286079407,0.5364046692848206,0.912370502948761,-0.18932947516441345,0.7559729218482971,1.6761471033096313,-0.16097967326641083,0.5729276537895203,1.6642104387283325,-0.2471354901790619,0.8776448965072632,1.180614709854126,-0.17429471015930176,0.2368471324443817,1.4632842540740967,-0.15658219158649445,0.8935490846633911,0.9436827301979065,-0.09519443660974503,-0.012492277659475803,1.4958616495132446,-0.2436619997024536,0.7264023423194885,0.5149263143539429,-0.23444414138793945,0.511232316493988,0.5213972330093384,-0.3017216920852661,0.74658203125,0.11101453751325607,-0.28251001238822937,0.481241375207901,0.11787326633930206,-0.07204572856426239,0.6744639873504639,0.6744639873504639,-0.08596492558717728,0.6832532286643982,1.697292685508728,-0.08852197974920273,0.6557836532592773,1.6916197538375854
21.0,0.0,2.0,-0.22705352306365967,0.8312251567840576,1.4594420194625854,-0.21849076449871063,0.4955889880657196,1.4997669458389282,-0.21521922945976257,0.7419124841690063,0.9280769228935242,-0.20071689784526825,0.5346657633781433,0.9106417298316956,-0.1856209933757782,0.7515373826026917,1.6775615215301514,-0.16937388479709625,0.5762158632278442,1.6647998094558716,-0.24527418613433838,0.8831594586372375,1.1823338270187378,-0.18277840316295624,0.2363380491733551,1.4657140970230103,-0.12833920121192932,0.9065648317337036,0.9912010431289673,-0.09904275089502335,-0.013102504424750805,1.5005079507827759,-0.24245215952396393,0.7242929339408875,0.5131181478500366,-0.2334529459476471,0.5089481472969055,0.5219346284866333,-0.3021242618560791,0.7457855343818665,0.10829822719097137,-0.2821081876754761,0.48138338327407837,0.11734194308519363,-0.07269633561372757,0.670628547668457,0.670628547668457,-0.08674820512533188,0.682196855545044,1.699841022491455,-0.0928167775273323,0.6527605056762695,1.693206548690796
22.0,0.0,2.0,-0.2251729965209961,0.8316957950592041,1.4598115682601929,-0.21085451543331146,0.49338001012802124,1.5033960342407227,-0.21740852296352386,0.7379222512245178,0.9276397824287415,-0.20097586512565613,0.5342857837677002,0.910530149936676,-0.18003208935260773,0.7557196021080017,1.6763334274291992,-0.17080223560333252,0.5717252492904663,1.6641194820404053,-0.24432101845741272,0.8857913613319397,1.184529423713684,-0.1764431893825531,0.2395760864019394,1.4669770002365112,-0.1230684220790863,0.9155156016349792,1.0019844770431519,-0.09482119232416153,-0.0132886478677392,1.502730131149292,-0.24412883818149567,0.7256830930709839,0.513461172580719,-0.23309262096881866,0.5085618495941162,0.5191650390625,-0.3051287829875946,0.7466485500335693,0.11095090210437775,-0.28386741876602173,0.4805438220500946,0.11788878589868546,-0.07201455533504486,0.6660821437835693,0.6660821437835693,-0.08293361961841583,0.6803481578826904,1.7027249336242676,-0.09309253841638565,0.6508861780166626,1.6935540437698364
23.0,0.0,2.0,-0.22564725577831268,0.8387808203697205,1.459557056427002,-0.22182810306549072,0.49929261207580566,1.4983538389205933,-0.21411436796188354,0.7397468090057373,0.9294767379760742,-0.1993110328912735,0.5315461754798889,0.9120675325393677,-0.16532930731773376,0.7378917336463928,1.6724035739898682,-0.19377270340919495,0.5836419463157654,1.6637803316116333,-0.23808419704437256,0.8965166211128235,1.2101128101348877,-0.1759900003671646,0.2402869611978531,1.4669750928878784,-0.11686106026172638,0.918218195438385,1.0065722465515137,-0.09581592679023743,-0.008389245718717575,1.5008703470230103,-0.24196341633796692,0.7244068384170532,0.516852855682373,-0.2336934208869934,0.5079493522644043,0.5231074690818787,-0.3037988841533661,0.7457966804504395,0.11157580465078354,-0.2824576795101166,0.4799504280090332,0.11984307318925858,-0.08248980343341827,0.646885097026825,0.646885097026825,-0.08565311878919601,0.6656212210655212,1.695806622505188,-0.10592249035835266,0.6356667876243591,1.6884788274765015
24.0,0.0,2.0,-0.22293290495872498,0.8403005003929138,1.458212971687317,-0.22520799934864044,0.498388409614563,1.4983675479888916,-0.21357636153697968,0.7416180968284607,0.9285563826560974,-0.20068997144699097,0.5357681512832642,0.911074161529541,-0.1658761352300644,0.7296435832977295,1.6724286079406738,-0.2050631046295166,0.5838128924369812,1.6622706651687622,-0.23771648108959198,0.8848429918289185,1.172196626663208,-0.18087145686149597,0.2434205412864685,1.4664863348007202,-0.13031449913978577,0.8920537829399109,0.9403412938117981,-0.09130024164915085,-0.00510791502892971,1.5041667222976685,-0.24195511639118195,0.7280545830726624,0.5153919458389282,-0.23205357789993286,0.5086414217948914,0.5238781571388245,-0.30286964774131775,0.7460904121398926,0.1116369292140007,-0.2804068624973297,0.4828440845012665,0.12169802933931351,-0.08953158557415009,0.6313774585723877,0.6313774585723877,-0.09011061489582062,0.6556774973869324,1.6915110349655151,-0.11016610264778137,0.6255168318748474,1.6837190389633179
25.0,0.0,2.0,-0.22152194380760193,0.8384146690368652,1.4585473537445068,-0.22858324646949768,0.49609997868537903,1.4986015558242798,-0.2145749181509018,0.7441483736038208,0.9293677806854248,-0.20574241876602173,0.5381895899772644,0.9137484431266785,-0.16118979454040527,0.7249847054481506,1.6723157167434692,-0.2065015584230423,0.5840263366699219,1.6634761095046997,-0.2329907864332199,0.9017181992530823,1.2063409090042114,-0.18273937702178955,0.2358165979385376,1.4756650924682617,-0.12168535590171814,0.9155111908912659,0.9905592799186707,-0.08772867918014526,-0.007135117892175913,1.5099782943725586,-0.24050039052963257,0.7282019257545471,0.5185620784759521,-0.2354724258184433,0.5106375813484192,0.5258812308311462,-0.3011173903942108,0.749626100063324,0.11287133395671844,-0.28125467896461487,0.481887549161911,0.11786209791898727,-0.09033060073852539,0.6260213255882263,0.6260213255882263,-0.09037459641695023,0.6522947549819946,1.6877740621566772,-0.11654172837734222,0.6145119667053223,1.682755947113037
26.0,0.0,2.0,-0.22259339690208435,0.8417211771011353,1.4581754207611084,-0.22129546105861664,0.49385666847229004,1.5002355575561523,-0.21408414840698242,0.7450404763221741,0.9316497445106506,-0.20306916534900665,0.5403197407722473,0.914404034614563,-0.17391377687454224,0.7406138181686401,1.6709669828414917,-0.19108833372592926,0.5785701274871826,1.6609067916870117,-0.23702235519886017,0.8934050798416138,1.18118155002594,-0.173817977309227,0.24008211493492126,1.4776335954666138,-0.14820225536823273,0.9022397994995117,0.9367270469665527,-0.08327937126159668,-0.0002609817311167717,1.5131996870040894,-0.24152876436710358,0.7279611229896545,0.5184685587882996,-0.23461680114269257,0.5090498924255371,0.5243853330612183,-0.3027164041996002,0.7466942667961121,0.11266974359750748,-0.2805066704750061,0.482643723487854,0.11926441639661789,-0.08564819395542145,0.6408862471580505,0.6408862471580505,-0.08825942873954773,0.6641033887863159,1.6891499757766724,-0.10713455080986023,0.6283608078956604,1.6843712329864502
27.0,0.0,2.0,-0.22552254796028137,0.8453355431556702,1.4601706266403198,-0.21765726804733276,0.500275194644928,1.4990981817245483,-0.21623781323432922,0.7445170283317566,0.9289177060127258,-0.2047673761844635,0.5409179925918579,0.9129583239555359,-0.18232575058937073,0.7506218552589417,1.673784613609314,-0.1867748498916626,0.578231155872345,1.6606459617614746,-0.24383603036403656,0.897527813911438,1.181607961654663,-0.16258320212364197,0.2434931993484497,1.4753690958023071,-0.15519537031650543,0.9010875821113586,0.9257330894470215,-0.0707491785287857,0.004460243042558432,1.5173003673553467,-0.23996081948280334,0.7283673286437988,0.5168797969818115,-0.23697930574417114,0.5124215483665466,0.5191918611526489,-0.3030937910079956,0.7482885122299194,0.11266132444143295,-0.2808467447757721,0.4792015552520752,0.11578021198511124,-0.08148501813411713,0.6540656089782715,0.6540656089782715,-0.08949447423219681,0.6741926074028015,1.6935069561004639,-0.10333886742591858,0.641852080821991,1.6844624280929565
